,link,yt_id,title,transcript,views,time_uploaded,tokens,author,data_import_date
160,https://www.youtube.com/watch?v=0UBUJZ9VdbA,x,L'Histoire d'Elon Musk,x, 1 009 585 ,3600.4666666666667,x,https://www.youtube.com/@Faxify,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
161,https://www.youtube.com/watch?v=abSpxcswxn8,x,Elon Musk JUST ANNOUNCED He Bought Google!,x, 11 605 ,168.13333333333333,x,https://www.youtube.com/@TheTeslaSpace,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
162,https://www.youtube.com/watch?v=zYpPCmZNrYw,x,BREAKING! Elon Musk reveals new Russiagate corruption in latest Twitter files | Redacted News Live,x, 223 757 ,121.96666666666667,x,https://www.youtube.com/@futureunity5129,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
163,https://www.youtube.com/watch?v=TDum1sZcm0I,x,Elon Musk ANNOUNCED Release Of Tesla Phone On This DATE!,x, 72 028 ,192.16666666666666,x,https://www.youtube.com/@elonmuskevolution,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
164,https://www.youtube.com/watch?v=AIUW2aQ6ZwA,x,Elon Musk's CRAZY New Partnership With GM Changes The Industry!,x, 8621 ,48.166666666666664,x,https://www.youtube.com/@ElonMuskZone,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
238,https://www.youtube.com/watch?v=Un2gSPpjqFo,x,DDG - Elon Musk ft. Gunna (Official Audio),x, 4 630 704 ,0.05,x,https://www.youtube.com/@GaspardG,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
239,https://www.youtube.com/watch?v=00Oh8WzFSp0,x,El Misterio De La Gran Pirámide Acaba De Ser Resuelto Por Elon Musk,x, 421 372 ,720.25,x,https://www.youtube.com/@SpaceXLiveElonMusk,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
240,https://www.youtube.com/watch?v=QSrgMOZgspA,x,Elon Musk in Among Us,x, 3 769 659 ,720.2833333333333,x,https://www.youtube.com/@RedactedNews,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
241,https://www.youtube.com/watch?v=bgRxSgYbbZs,x,Elon Musk's 2023 Tesla Engine Shocks The Entire Industry!,x, 70 757 ,0.15,x,https://www.youtube.com/@ElonMuskZone,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
242,https://www.youtube.com/watch?v=nasV4tJ1sdA,x,How Elon Musk’s Twitter takeover impacted Tesla stock,x, 3334 ,48.06666666666667,x,https://www.youtube.com/@ElonMuskLive,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
243,https://www.youtube.com/watch?v=nWXlRE8HpcY,x,"2023 Launch Schedule : Amazon’s Broadband Satellites, Elon Musk’s Starship & More!",x, 2373 ,24.216666666666665,x,https://www.youtube.com/channel/UCKqqDlf6lfo3ChRA4-gzusQ,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
244,https://www.youtube.com/watch?v=Qajjh1rnGjg,x,Dr. Fauci fires back at Elon Musk: 'Clueless' on what he's talking about,x, 95 707 ,96.25,x,https://www.youtube.com/@futureunityes5679,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
245,https://www.youtube.com/watch?v=vhD_3T3nNMg,x,Elon Musk: curiosidades que seguramente desconocía del millonario,x, 135 023 ,2160.1,x,https://www.youtube.com/@SSundee,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
246,https://www.youtube.com/shorts/oH9LRPhJBgc,x,Meet Elon Musk Protected by his Humanoid Robot Bodyguard Eyes,x, 837 779 ,192.0,x,https://www.youtube.com/@ElonMuskZone,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
247,https://www.youtube.com/watch?v=SkbFxs2zXQM,x,Joe Rogan: What Elon Musk JUST Did SHOCK The Entire World! - Elon Musk is not normal,x, 40 679 ,192.1,x,https://www.youtube.com/@YahooFinance,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
248,https://www.youtube.com/watch?v=I8RtzdDxgXI,x,"50 Cent Speaks on Kanye West, Tory Lanez, Elon Musk, and Apologizes to Meg Thee Stallion | Interview",x, 860 039 ,144.5,x,https://www.youtube.com/@InsaneCuriosity,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
249,https://www.youtube.com/watch?v=6GjjMGaFnQ0,x,i tried to warn you,x, 436 335 ,48.266666666666666,x,https://www.youtube.com/@FoxNews,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
250,https://www.youtube.com/watch?v=cnb-uNTo28w,x,Elon Musk Family Tree,x, 154 557 ,720.1833333333333,x,https://www.youtube.com/@RubinReport,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
251,https://www.youtube.com/watch?v=uu5aORByttg,x,"Visiting Elon Musk’s $50,000 Tiny Home! *SHOCKING*",x, 3 888 462 ,1440.2333333333333,x,https://www.youtube.com/@dwespanol,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
252,https://www.youtube.com/watch?v=l62Txzl-Js8,x,Justice FINALLY Coming For Yoel Roth & Vajiya Gadde! Elon Musk Twitter Files Finally Draws Action,x, 98 033 ,144.2,x,https://www.youtube.com/@ProphetMuscle,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
341,https://www.youtube.com/watch?v=YRvf00NooN8,x,Elon Musk: A future worth getting excited about | TED | Tesla Texas Gigafactory interview,x, 8 423 676 ,5761.1,x,https://www.youtube.com/@learnfast7123,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
342,https://www.youtube.com/watch?v=xvBgtNDY1CU,x,ELON MUSK - Dünyanın en iddialı girişimcisi (Biyografi Serisi #6),x, 111 047 ,2880.6,x,https://www.youtube.com/@BigBoyTVyt,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
343,https://www.youtube.com/watch?v=QbidubSz1s4,x,Sadhguru REVEALS His Honest Thoughts on Elon Musk,x, 258 374 ,720.3166666666667,x,https://www.youtube.com/@ElonMuskZone,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
344,https://www.youtube.com/watch?v=Eft26jI0rhA,x,8 Advices From Elon Musk To Become Rich Faster | Elon Musk Motivational Video,x, 703 869 ,5040.166666666667,x,https://www.youtube.com/@UsefulCharts,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
345,https://www.youtube.com/watch?v=ylvzJ6O_3cA,x,Ati242 - ELON MUSK (Official Video),x, 973 046 ,720.05,x,https://www.youtube.com/@rug,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
346,https://www.youtube.com/shorts/nK-Zj2znTs0,x,YouTuber Fixed Elon Musk Buggest Problem,x, 12 602 855 ,5040.0,x,https://www.youtube.com/@TheQuartering,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
347,https://www.youtube.com/watch?v=B5GmPimGH6g,x,Ein Tag im Leben von Elon Musk,x, 507 906 ,3600.233333333333,x,https://www.youtube.com/@HasanAbi,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
348,https://www.youtube.com/watch?v=g60-Ey-h6VI,x,NOVO PROJETO DE ELON MUSK e outras 4 INCRÍVEIS inovações tecnológicas,x, 20 745 ,8.133333333333333,x,https://www.youtube.com/@TED,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
349,https://www.youtube.com/watch?v=hGgBtzRSi-U,x,"Elon Musk SLAMS 'Satanic' ESG; World Economic Forum's INFAMOUS 'Own Nothing, Be Happy' DELETED",x, 13 271 ,7.2,x,https://www.youtube.com/@Holosen,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
350,https://www.youtube.com/watch?v=Uzv5lGsRl2g,x,Elon Musk Just Made A HUGE Deal With Trump!,x, 71 585 ,48.13333333333333,x,https://www.youtube.com/@HaberLutfen,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
351,https://www.youtube.com/watch?v=JN-kajBcyew,x,Why you should NEVER believe Elon Musk!,x, 521 509 ,2160.65,x,https://www.youtube.com/@WisdomofSadhguru,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
352,https://www.youtube.com/watch?v=MOIxkLdVOaM,x,Elon Musk,x, 449 842 ,0.03333333333333333,x,https://www.youtube.com/@GameChangers123,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
453,https://www.youtube.com/watch?v=n1cuxrwS0Uk,x,ELON MUSK is NOT Who We Think He is!,x, 776 526 ,2160.116666666667,x,https://www.youtube.com/channel/UCuxYL_KKVki_iVoNpAzagSA,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
454,https://www.youtube.com/watch?v=dDakzFJfZ4c,x,Bad History - ELON MUSK (Singularity),x, 4 156 816 ,0.06666666666666667,x,https://www.youtube.com/@Moneytipsuk,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
455,https://www.youtube.com/watch?v=8wnz3_t-b5k,x,Success Secrets of Elon Musk | एलन मस्क की सफलता का रहस्य | SONU SHARMA | Contact us : 7678481813,x, 723 573 ,720.2166666666667,x,https://www.youtube.com/@ElonMuskZone,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
456,https://www.youtube.com/shorts/_lS08fxSDAk,x,ESTUDIANTE SE HACE VIRAL POR ESPIAR A ELON MUSK 👀🛩 #emprendimiento #empresa #marketing #elonmusk,x, 33 379 ,72.0,x,https://www.youtube.com/@Wissenswert,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
457,https://www.youtube.com/shorts/XbXNzwpKlxY,x,Elon Musk hakuje SZKOŁY! 🏫,x, 1 004 253  – ó  ,720.0,x,https://www.youtube.com/@ElonMuskZone,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
458,https://www.youtube.com/watch?v=JEikQP8-es0,x,Working for Elon Musk: Ex-Employees Reveal His Management Strategy | WSJ,x, 1 867 064 ,720.1166666666667,x,https://www.youtube.com/@fatosdesconhecidos,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
459,https://www.youtube.com/watch?v=mwujy1_bNMU,x,IT HAPPENED! Elon Musk JUST Exposed Nancy Pelosi's Dark Corruption!,x, 17 654 ,168.16666666666666,x,https://www.youtube.com/@thehill,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
460,https://www.youtube.com/watch?v=Zf87y5bWzUA,x,It Will Give You Goosebumps | Elon Musk (Motivational Video),x, 741 664 ,720.3,x,https://www.youtube.com/@elonmusknow,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
461,https://www.youtube.com/watch?v=61Fh4sEcPH0,x,ELON MUSK ENTRA EN EL LIBRO GUINESS DE LOS RÉCORDS POR LA MAYOR PÉRDIDA DE FORTUNA DE LA HISTORIA,x, 47 758 ,48.05,x,https://www.youtube.com/@Thunderf00t,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
462,https://www.youtube.com/watch?v=dGmdSfK2qZM,x,Inside The Billionaire Life Of Elon Musk,x, 558 746 ,4320.766666666666,x,https://www.youtube.com/channel/UCdzgn-YQ-1qdd9iV1GKHn1w,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
463,https://www.youtube.com/watch?v=WEF6-7fGtpU,x,What does Elon Musk think of ChatGPT,x, 29 765 ,72.06666666666666,x,https://www.youtube.com/@motiv-holic,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
464,https://www.youtube.com/watch?v=w9MO18F5Wi8,x,"Elon Musk ""Versus"" Twitter - SOME MORE NEWS",x, 683 870 ,5040.883333333333,x,https://www.youtube.com/@ElonMuskZone,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
465,https://www.youtube.com/watch?v=pmD-9_Tfpy0,x,Dr. Fauci responds to Elon Musk teasing 'Twitter File' release,x, 375 575 ,192.08333333333334,x,https://www.youtube.com/channel/UCOvidg1tD2CxSrEDtmUKfBw,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
466,https://www.youtube.com/watch?v=cOjAJjq_HWM,x,Real Reason Elon Musk Is Developing Carbon Capture Technology!,x, 4083 ,24.15,x,https://www.youtube.com/@SONUSHARMAMotivation,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
581,https://www.youtube.com/watch?v=XP5k3ZzPf_0,x,Go up SpaceX's Starship-catching robotic launch tower with Elon Musk!,x, 1 683 371 ,5040.533333333334,x,https://www.youtube.com/@EmprendeAprendiendo,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
582,https://www.youtube.com/shorts/an2TNoBdzbw,x,Elon Musk AI Warning... (Artificial Intelligence) 😳✅ #shorts,x, 1 368 987 ,720.0,x,https://www.youtube.com/@Maturalni,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
583,https://www.youtube.com/watch?v=Gb2m2ihZVq0,x,A Timeline of Elon's Twitter Mistakes.,x, 592 062 ,720.55,x,https://www.youtube.com/@wsj,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
584,https://www.youtube.com/shorts/4CXclFIFj9Y,x,Elon Musk loses over $180 billion in one year.,x, 9208 ,120.0,x,https://www.youtube.com/@ElonMuskZone,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
585,https://www.youtube.com/watch?v=OvTJeTbqKKY,x,Why Scientists Think Elon Musk's Mars Idea is Terrible,x, 873 452 ,3600.3166666666666,x,https://www.youtube.com/@Thunderf00t,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
586,https://www.youtube.com/watch?v=Ahx4oiITNXU,x,Pfizer DESTROYED In New Elon Musk Twitter Files & Their Explanation ENRAGES Twitter!,x, 228 520 ,168.21666666666667,x,https://www.youtube.com/@ElonMuskZone,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
587,https://www.youtube.com/watch?v=FJ-vmTTFICw,x,Free | Earning website by Elon Musk | Copy Paste |  Sanjiv Kumar Jindal | Part time | work from home,x, 194 615 ,72.8,x,https://www.youtube.com/@MotivationMadness,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
588,https://www.youtube.com/watch?v=gUb0ePX6Zbs,x,Japanese Killer Robots Murder 29 Scientists |  Elon Musk Warned Us About This,x, 872 375 ,24.216666666666665,x,https://www.youtube.com/@TheWildProject,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
589,https://www.youtube.com/watch?v=dkJX81Rbozg,x,Elon Musk & Jordan Peterson are in TROUBLE  | Hasanabi reacts,x, 183 962 ,216.15,x,https://www.youtube.com/@Therichest,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
590,https://www.youtube.com/watch?v=xM7ICGi2qAY,x,Elon Musk Just Dropped BOMBSHELL Pfizer Twitter Files! This Is Massive Corruption!,x, 218 012 ,192.2,x,https://www.youtube.com/@ElonMuskZone,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
591,https://www.youtube.com/watch?v=KLnbs14mmCU,x,Elon Musk JUST Promoted MrBeast To CEO Of Twitter,x, 141 743 ,48.15,x,https://www.youtube.com/@absoluteintelligence,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
592,https://www.youtube.com/watch?v=iRHQMOSVJA0,x,Jordan Peterson’s Opinion After Meeting Elon Musk,x, 2 569 284 ,0.06666666666666667,x,https://www.youtube.com/@theindependent,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
719,https://www.youtube.com/watch?v=BdBga225HBk,x,Elon Musk getting booed at Dave Chappelle show Chase Center,x, 1 178 137 ,720.0333333333333,x,https://www.youtube.com/@WealthyValue,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
720,https://www.youtube.com/shorts/H_VAnVqJv8g,x,What Elon Musk said about the launch mission to MARS from INDIA... #shorts #elonmusk #elonmusknews,x, 4 675 221 ,0.0,x,https://www.youtube.com/@SMN,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
721,https://www.youtube.com/watch?v=ly2NIGwifls,x,Elon Musk boycotte Davos ; bravo !,x, 14 869 ,24.066666666666666,x,https://www.youtube.com/@FoxBusiness,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
722,https://www.youtube.com/watch?v=eY2qjjf16l8,x,Elon Musk's 'X.com Game Plan' for Twitter | WSJ Opinion,x, 9695 ,1440.0666666666666,x,https://www.youtube.com/@ElonMuskLive,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
723,https://www.youtube.com/watch?v=FxafASrcLgM,x,I Tracked Down Elon Musk,x, 520 897 ,1440.35,x,https://www.youtube.com/@EverydayAstronaut,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
724,https://www.youtube.com/watch?v=s-8sxvFZT4Q,x,Elon Musk EXPOSES Adam Schiff & DNC Getting Triggered By Trump Retweeting Biden Memes!,x, 54 099 ,72.18333333333334,x,https://www.youtube.com/@johnsavage14,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
725,https://www.youtube.com/watch?v=v2cCNmAcs5Q,x,នេះជាផលិតផលតែ១គត់ធ្វើឲ្យElon Musk សប្បាយចិត្តខ្លាំងព្រោះចំណេញខ្ពស់ជាងគេ,x, 11 166 ,120.15,x,https://www.youtube.com/@ThoughtSlime,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
726,https://www.youtube.com/watch?v=BgQZJZHfd2s,x,Is Elon Musk Smart? - Safety Third 50,x, 126 505 ,1441.1666666666667,x,https://www.youtube.com/@Channel4News,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
727,https://www.youtube.com/watch?v=LUc81kxGs0A,x,Elon Musk's Worst Idea,x, 2 195 529 ,1440.1666666666667,x,https://www.youtube.com/@TheInfographicsShow,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
728,https://www.youtube.com/watch?v=KDjQ8Jxf8bE,x,¿Quién es Elon Musk y por qué le tienen tanto miedo?,x, 4 993 871 ,5760.3,x,https://www.youtube.com/@TheQuartering,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
729,https://www.youtube.com/watch?v=Qpoln2ilsgY,x,Elon Musk Ruins A Comedy Show,x, 2 105 519 ,720.1666666666666,x,https://www.youtube.com/@MuskMunition,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
730,https://www.youtube.com/watch?v=wluBlr1j4qk,x,Elon Musk Gives Jay Leno A Tour of SpaceX | Watch The Full Ep Wed 10p ET,x, 1 953 821 ,2880.1666666666665,x,https://www.youtube.com/@SanjivKumarJindal-Jobs-Skills,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
731,https://www.youtube.com/shorts/n6JHJm2L2zI,x,I traveled to USA to Hug Elon Musk,x, 1 719 819 ,48.0,x,https://www.youtube.com/@Algobotics,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
732,https://www.youtube.com/watch?v=MyW31P8ayiY,x,Así es la LUJOSA vida de ELON MUSK 2022 (EL HOMBRE MÁS RICO DEL MUNDO) - The BRO!,x, 322 460 ,0.2,x,https://www.youtube.com/@HasanAbi,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
733,https://www.youtube.com/watch?v=VqDejcPmNAA,x,"Money Rich, Morally Poor: Elon Musk | Corporate Casket",x, 312 245 ,2160.45,x,https://www.youtube.com/@futureunity5129,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
875,https://www.youtube.com/shorts/86yD_CaO92I,x,This is what Elon Musk's bodyguard said,x, 1 794 991 ,192.0,x,https://www.youtube.com/@HasanabiProductions,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
876,https://www.youtube.com/watch?v=giyzHTM0p58,x,World War 3 - Elon Musk's SHOCKING PREDICTION (2031),x, 9361 ,192.05,x,https://www.youtube.com/@TheQuartering,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
877,https://www.youtube.com/shorts/-XK4pqoY45M,x,Elon Musk just lost $200 BILLION because of THIS,x, 316 383  – ó  ,48.0,x,https://www.youtube.com/@ElonMuskZone,"time.struct_time(tm_year=2023, tm_mon=1, tm_mday=17, tm_hour=23, tm_min=24, tm_sec=12, tm_wday=1, tm_yday=17, tm_isdst=0)"
